county,year,sex,age_code,age_group,population
Nairobi,2023,male,75,75-79,3447.39013671875
Nakuru,2023,male,75,75-79,4686.10888671875
Nandi,2023,male,75,75-79,2455.47119140625
Narok,2023,male,75,75-79,2125.9765625
Nyamira,2023,male,75,75-79,1595.92529296875
Nyandarua,2023,male,75,75-79,2064.21630859375
Nyeri,2023,male,75,75-79,3340.0498046875
Samburu,2023,male,75,75-79,687.2421264648438
Siaya,2023,male,75,75-79,3128.505859375
TaitaTaveta,2023,male,75,75-79,1154.550537109375
TanaRiver,2023,male,75,75-79,1174.6468505859375
Tharaka-Nithi,2023,male,75,75-79,1280.54248046875
TransNzoia,2023,male,75,75-79,2083.25341796875
Turkana,2023,male,75,75-79,1452.858642578125
UasinGishu,2023,male,75,75-79,2354.86962890625
Vihiga,2023,male,75,75-79,2472.50634765625
Wajir,2023,male,75,75-79,953.3883666992188
WestPokot,2023,male,75,75-79,1139.15234375
Baringo,2023,male,80,80-84,663.90966796875
Bomet,2023,male,80,80-84,889.99658203125
Bungoma,2023,male,80,80-84,2097.455078125
Busia,2023,male,80,80-84,1088.125
Elgeyo-Marakwet,2023,male,80,80-84,505.55694580078125
Embu,2023,male,80,80-84,1185.7120361328125
Garissa,2023,male,80,80-84,723.9287719726562
HomaBay,2023,male,80,80-84,1183.197509765625
Isiolo,2023,male,80,80-84,347.4012756347656
Kajiado,2023,male,80,80-84,771.4151611328125
Kakamega,2023,male,80,80-84,1955.2451171875
Kericho,2023,male,80,80-84,857.6761474609375
Kiambu,2023,male,80,80-84,2113.94140625
Kilifi,2023,male,80,80-84,1494.181640625
Kirinyaga,2023,male,80,80-84,1475.0679931640625
Kisii,2023,male,80,80-84,1444.4615478515625
Kisumu,2023,male,80,80-84,1119.88818359375
Kitui,2023,male,80,80-84,2226.58203125
Kwale,2023,male,80,80-84,976.0675048828125
Laikipia,2023,male,80,80-84,779.2291870117188
Lamu,2023,male,80,80-84,170.73031616210938
Machakos,2023,male,80,80-84,2060.55859375
Makueni,2023,male,80,80-84,1815.963134765625
Mandera,2023,male,80,80-84,467.9801025390625
Marsabit,2023,male,80,80-84,481.79541015625
Meru,2023,male,80,80-84,2341.08642578125
Migori,2023,male,80,80-84,1008.1304321289062
Mombasa,2023,male,80,80-84,468.79248046875
Murang'a,2023,male,80,80-84,2344.3046875
Nairobi,2023,male,80,80-84,1274.618408203125
Nakuru,2023,male,80,80-84,2160.21728515625
Nandi,2023,male,80,80-84,1232.1265869140625
Narok,2023,male,80,80-84,1012.5055541992188
Nyamira,2023,male,80,80-84,759.9154663085938
Nyandarua,2023,male,80,80-84,1017.9447631835938
Nyeri,2023,male,80,80-84,1564.4578857421875
Samburu,2023,male,80,80-84,309.3578186035156
Siaya,2023,male,80,80-84,1534.0399169921875
TaitaTaveta,2023,male,80,80-84,539.4969482421875
TanaRiver,2023,male,80,80-84,550.3424682617188
Tharaka-Nithi,2023,male,80,80-84,659.869384765625
TransNzoia,2023,male,80,80-84,997.7655029296875
Turkana,2023,male,80,80-84,562.862548828125
UasinGishu,2023,male,80,80-84,1142.6231689453125
Vihiga,2023,male,80,80-84,1194.983642578125
Wajir,2023,male,80,80-84,395.69293212890625
WestPokot,2023,male,80,80-84,457.36370849609375
Baringo,2023,male,85,85-89,343.81494140625
Bomet,2023,male,85,85-89,476.1103820800781
Bungoma,2023,male,85,85-89,979.3179931640625
Busia,2023,male,85,85-89,528.9239501953125
Elgeyo-Marakwet,2023,male,85,85-89,223.9088897705078
Embu,2023,male,85,85-89,635.0558471679688
Garissa,2023,male,85,85-89,880.4829711914062
HomaBay,2023,male,85,85-89,616.7333374023438
Isiolo,2023,male,85,85-89,217.45919799804688
Kajiado,2023,male,85,85-89,371.19793701171875
Kakamega,2023,male,85,85-89,906.2843627929688
Kericho,2023,male,85,85-89,454.36773681640625
Kiambu,2023,male,85,85-89,991.9490966796875
Kilifi,2023,male,85,85-89,558.5131225585938
Kirinyaga,2023,male,85,85-89,783.9021606445312
Kisii,2023,male,85,85-89,748.38623046875
Kisumu,2023,male,85,85-89,541.3726806640625
Kitui,2023,male,85,85-89,1222.1229248046875
Kwale,2023,male,85,85-89,403.9486999511719
Laikipia,2023,male,85,85-89,347.8217468261719
Lamu,2023,male,85,85-89,73.12635040283203
Machakos,2023,male,85,85-89,1273.2099609375
Makueni,2023,male,85,85-89,1099.0738525390625
Mandera,2023,male,85,85-89,347.7691650390625
Marsabit,2023,male,85,85-89,411.6735534667969
Meru,2023,male,85,85-89,1238.0120849609375
Migori,2023,male,85,85-89,509.6955261230469
Mombasa,2023,male,85,85-89,169.3162384033203
Murang'a,2023,male,85,85-89,1117.3001708984375
Nairobi,2023,male,85,85-89,499.87823486328125
Nakuru,2023,male,85,85-89,996.8399047851562
Nandi,2023,male,85,85-89,533.5489501953125
Narok,2023,male,85,85-89,484.1751708984375
Nyamira,2023,male,85,85-89,393.8892822265625
Nyandarua,2023,male,85,85-89,489.6680603027344
Nyeri,2023,male,85,85-89,778.2266845703125
Samburu,2023,male,85,85-89,170.72039794921875
Siaya,2023,male,85,85-89,776.2088012695312
TaitaTaveta,2023,male,85,85-89,238.74891662597656
TanaRiver,2023,male,85,85-89,345.69378662109375
Tharaka-Nithi,2023,male,85,85-89,349.0058288574219
TransNzoia,2023,male,85,85-89,473.26385498046875
Turkana,2023,male,85,85-89,251.569091796875
UasinGishu,2023,male,85,85-89,500.0862731933594
Vihiga,2023,male,85,85-89,568.7554931640625
Wajir,2023,male,85,85-89,241.59219360351562
WestPokot,2023,male,85,85-89,200.0875244140625
Baringo,2023,male,90,90+,219.67633056640625
Bomet,2023,male,90,90+,287.10418701171875
Bungoma,2023,male,90,90+,553.7838745117188
Busia,2023,male,90,90+,301.89501953125
Elgeyo-Marakwet,2023,male,90,90+,125.73194122314453
Embu,2023,male,90,90+,344.226806640625
Garissa,2023,male,90,90+,740.9573974609375
HomaBay,2023,male,90,90+,395.01568603515625
Isiolo,2023,male,90,90+,157.18447875976562
Kajiado,2023,male,90,90+,215.86888122558594
Kakamega,2023,male,90,90+,492.98699951171875
Kericho,2023,male,90,90+,288.2656555175781
Kiambu,2023,male,90,90+,559.897705078125
Kilifi,2023,male,90,90+,269.501953125
Kirinyaga,2023,male,90,90+,469.25775146484375
Kisii,2023,male,90,90+,467.1509704589844
Kisumu,2023,male,90,90+,319.24267578125
Kitui,2023,male,90,90+,781.099609375
Kwale,2023,male,90,90+,197.6570587158203
Laikipia,2023,male,90,90+,186.9756317138672
Lamu,2023,male,90,90+,40.337196350097656
Machakos,2023,male,90,90+,808.98974609375
Makueni,2023,male,90,90+,722.329345703125
Mandera,2023,male,90,90+,291.6834716796875
Marsabit,2023,male,90,90+,369.0349426269531
Meru,2023,male,90,90+,724.312255859375
Migori,2023,male,90,90+,316.8453369140625
Mombasa,2023,male,90,90+,86.16410064697266
Murang'a,2023,male,90,90+,575.419189453125
Nairobi,2023,male,90,90+,257.2846984863281
Nakuru,2023,male,90,90+,533.0569458007812
Nandi,2023,male,90,90+,265.5030517578125
Narok,2023,male,90,90+,276.4152526855469
Nyamira,2023,male,90,90+,247.9130859375
Nyandarua,2023,male,90,90+,283.074462890625
Nyeri,2023,male,90,90+,447.7757263183594
Samburu,2023,male,90,90+,116.14739227294922
Siaya,2023,male,90,90+,448.1557922363281
TaitaTaveta,2023,male,90,90+,128.7384796142578
TanaRiver,2023,male,90,90+,249.66856384277344
Tharaka-Nithi,2023,male,90,90+,213.08984375
TransNzoia,2023,male,90,90+,260.5546875
Turkana,2023,male,90,90+,166.19493103027344
UasinGishu,2023,male,90,90+,253.61599731445312
Vihiga,2023,male,90,90+,309.3604736328125
Wajir,2023,male,90,90+,211.11331176757812
WestPokot,2023,male,90,90+,117.18934631347656
Baringo,2024,female,00,0-1,10438.7822265625
Bomet,2024,female,00,0-1,12685.640625
Bungoma,2024,female,00,0-1,29337.302734375
Busia,2024,female,00,0-1,13133.9189453125
Elgeyo-Marakwet,2024,female,00,0-1,6271.60693359375
Embu,2024,female,00,0-1,7092.3623046875
Garissa,2024,female,00,0-1,15902.1416015625
HomaBay,2024,female,00,0-1,17265.2890625
Isiolo,2024,female,00,0-1,6384.62158203125
Kajiado,2024,female,00,0-1,21643.658203125
Kakamega,2024,female,00,0-1,21350.06640625
Kericho,2024,female,00,0-1,12358.869140625
Kiambu,2024,female,00,0-1,35702.1875
Kilifi,2024,female,00,0-1,24142.16015625
Kirinyaga,2024,female,00,0-1,9037.48046875
Kisii,2024,female,00,0-1,15666.0380859375
Kisumu,2024,female,00,0-1,16828.310546875
Kitui,2024,female,00,0-1,13910.8037109375
Kwale,2024,female,00,0-1,16015.865234375
Laikipia,2024,female,00,0-1,7783.775390625
Lamu,2024,female,00,0-1,2330.542236328125
Machakos,2024,female,00,0-1,18261.17578125
Makueni,2024,female,00,0-1,10595.806640625
Mandera,2024,female,00,0-1,20532.228515625
Marsabit,2024,female,00,0-1,8796.685546875
Meru,2024,female,00,0-1,18922.517578125
Migori,2024,female,00,0-1,19764.90234375
Mombasa,2024,female,00,0-1,17681.33984375
Murang'a,2024,female,00,0-1,11906.7958984375
Nairobi,2024,female,00,0-1,68068.03125
Nakuru,2024,female,00,0-1,33276.50390625
Nandi,2024,female,00,0-1,12081.01171875
Narok,2024,female,00,0-1,23988.115234375
Nyamira,2024,female,00,0-1,6826.90966796875
Nyandarua,2024,female,00,0-1,7450.9765625
Nyeri,2024,female,00,0-1,7709.8076171875
Samburu,2024,female,00,0-1,6358.1640625
Siaya,2024,female,00,0-1,14281.1962890625
TaitaTaveta,2024,female,00,0-1,4516.07177734375
TanaRiver,2024,female,00,0-1,11670.22265625
Tharaka-Nithi,2024,female,00,0-1,3754.864990234375
TransNzoia,2024,female,00,0-1,14866.791015625
Turkana,2024,female,00,0-1,15272.873046875
UasinGishu,2024,female,00,0-1,16972.10546875
Vihiga,2024,female,00,0-1,6878.5849609375
Wajir,2024,female,00,0-1,14362.6484375
WestPokot,2024,female,00,0-1,14056.3232421875
Baringo,2024,female,01,1-4,40049.6640625
Bomet,2024,female,01,1-4,48670.015625
Bungoma,2024,female,01,1-4,112555.1875
Busia,2024,female,01,1-4,50387.6640625
Elgeyo-Marakwet,2024,female,01,1-4,24061.7890625
Embu,2024,female,01,1-4,27210.71875
Garissa,2024,female,01,1-4,61009.8125
HomaBay,2024,female,01,1-4,66240.3984375
Isiolo,2024,female,01,1-4,24495.384765625
Kajiado,2024,female,01,1-4,83032.0234375
Kakamega,2024,female,01,1-4,81912.1484375
Kericho,2024,female,01,1-4,47416.3125
Kiambu,2024,female,01,1-4,136975.828125
Kilifi,2024,female,01,1-4,92624.359375
Kirinyaga,2024,female,01,1-4,34673.39453125
Kisii,2024,female,01,1-4,60104.671875
Kisumu,2024,female,01,1-4,64563.8828125
Kitui,2024,female,01,1-4,53370.5
Kwale,2024,female,01,1-4,61446.4765625
Laikipia,2024,female,01,1-4,29863.408203125
Lamu,2024,female,01,1-4,8941.4091796875
Machakos,2024,female,01,1-4,70061.2421875
Makueni,2024,female,01,1-4,40652.109375
Mandera,2024,female,01,1-4,78758.53125
Marsabit,2024,female,01,1-4,33749.55859375
Meru,2024,female,01,1-4,72598.546875
Migori,2024,female,01,1-4,75823.7890625
Mombasa,2024,female,01,1-4,67836.625
Murang'a,2024,female,01,1-4,45681.8828125
Nairobi,2024,female,01,1-4,261151.34375
Nakuru,2024,female,01,1-4,127669.390625
Nandi,2024,female,01,1-4,46350.28515625
Narok,2024,female,01,1-4,92033.0
Nyamira,2024,female,01,1-4,26192.2734375
Nyandarua,2024,female,01,1-4,28586.5859375
Nyeri,2024,female,01,1-4,29579.62109375
Samburu,2024,female,01,1-4,24393.87890625
Siaya,2024,female,01,1-4,54791.5546875
TaitaTaveta,2024,female,01,1-4,17325.89453125
TanaRiver,2024,female,01,1-4,44774.2421875
Tharaka-Nithi,2024,female,01,1-4,14405.998046875
TransNzoia,2024,female,01,1-4,57038.1171875
Turkana,2024,female,01,1-4,58596.1328125
UasinGishu,2024,female,01,1-4,65115.5625
Vihiga,2024,female,01,1-4,26390.53515625
Wajir,2024,female,01,1-4,55104.0625
WestPokot,2024,female,01,1-4,53927.93359375
Baringo,2024,female,05,5-9,49753.70703125
Bomet,2024,female,05,5-9,63286.7265625
Bungoma,2024,female,05,5-9,153153.375
Busia,2024,female,05,5-9,67464.9453125
Elgeyo-Marakwet,2024,female,05,5-9,29975.361328125
Embu,2024,female,05,5-9,32183.453125
Garissa,2024,female,05,5-9,82612.421875
HomaBay,2024,female,05,5-9,84731.828125
Isiolo,2024,female,05,5-9,29201.865234375
Kajiado,2024,female,05,5-9,91373.296875
Kakamega,2024,female,05,5-9,115188.640625
Kericho,2024,female,05,5-9,60616.48828125
Kiambu,2024,female,05,5-9,141068.40625
Kilifi,2024,female,05,5-9,112412.59375
Kirinyaga,2024,female,05,5-9,40601.2265625
Kisii,2024,female,05,5-9,85023.2265625
Kisumu,2024,female,05,5-9,79949.1640625
Kitui,2024,female,05,5-9,72202.296875
Kwale,2024,female,05,5-9,73089.0625
Laikipia,2024,female,05,5-9,34753.5703125
Lamu,2024,female,05,5-9,10703.8505859375
Machakos,2024,female,05,5-9,82555.3515625
Makueni,2024,female,05,5-9,55304.4375
Mandera,2024,female,05,5-9,93394.34375
Marsabit,2024,female,05,5-9,43792.796875
Meru,2024,female,05,5-9,88203.359375
Migori,2024,female,05,5-9,95290.34375
Mombasa,2024,female,05,5-9,71760.6640625
Murang'a,2024,female,05,5-9,55904.38671875
Nairobi,2024,female,05,5-9,258010.125
Nakuru,2024,female,05,5-9,148048.78125
Nandi,2024,female,05,5-9,59980.52734375
Narok,2024,female,05,5-9,115156.890625
Nyamira,2024,female,05,5-9,37515.60546875
Nyandarua,2024,female,05,5-9,36007.875
Nyeri,2024,female,05,5-9,36031.796875
Samburu,2024,female,05,5-9,30024.32421875
Siaya,2024,female,05,5-9,73860.0703125
TaitaTaveta,2024,female,05,5-9,19829.8359375
TanaRiver,2024,female,05,5-9,53917.390625
Tharaka-Nithi,2024,female,05,5-9,18282.828125
TransNzoia,2024,female,05,5-9,74828.203125
Turkana,2024,female,05,5-9,75537.890625
UasinGishu,2024,female,05,5-9,77095.328125
Vihiga,2024,female,05,5-9,37660.140625
Wajir,2024,female,05,5-9,71478.609375
WestPokot,2024,female,05,5-9,61343.1953125
Baringo,2024,female,10,10-14,50158.13671875
Bomet,2024,female,10,10-14,68804.015625
Bungoma,2024,female,10,10-14,163046.59375
Busia,2024,female,10,10-14,73360.203125
Elgeyo-Marakwet,2024,female,10,10-14,30616.31640625
Embu,2024,female,10,10-14,35707.421875
Garissa,2024,female,10,10-14,74242.640625
HomaBay,2024,female,10,10-14,91063.34375
Isiolo,2024,female,10,10-14,26659.390625
Kajiado,2024,female,10,10-14,82304.4375
Kakamega,2024,female,10,10-14,125471.375
Kericho,2024,female,10,10-14,65411.89453125
Kiambu,2024,female,10,10-14,132044.5625
Kilifi,2024,female,10,10-14,113064.984375
Kirinyaga,2024,female,10,10-14,43604.671875
Kisii,2024,female,10,10-14,96321.8125
Kisumu,2024,female,10,10-14,89060.40625
Kitui,2024,female,10,10-14,86605.9609375
Kwale,2024,female,10,10-14,69708.2265625
Laikipia,2024,female,10,10-14,34835.83203125
Lamu,2024,female,10,10-14,10395.669921875
Machakos,2024,female,10,10-14,89424.46875
Makueni,2024,female,10,10-14,67904.84375
Mandera,2024,female,10,10-14,76428.0625
Marsabit,2024,female,10,10-14,39843.0546875
Meru,2024,female,10,10-14,98102.0234375
Migori,2024,female,10,10-14,99218.625
Mombasa,2024,female,10,10-14,63636.390625
Murang'a,2024,female,10,10-14,57133.140625
Nairobi,2024,female,10,10-14,228390.28125
Nakuru,2024,female,10,10-14,152220.65625
Nandi,2024,female,10,10-14,64936.2578125
Narok,2024,female,10,10-14,103866.2421875
Nyamira,2024,female,10,10-14,44179.5546875
Nyandarua,2024,female,10,10-14,39302.7578125
Nyeri,2024,female,10,10-14,36501.890625
Samburu,2024,female,10,10-14,26678.888671875
Siaya,2024,female,10,10-14,80289.046875
TaitaTaveta,2024,female,10,10-14,20900.755859375
TanaRiver,2024,female,10,10-14,47969.4296875
Tharaka-Nithi,2024,female,10,10-14,20266.5703125
TransNzoia,2024,female,10,10-14,77843.390625
Turkana,2024,female,10,10-14,71303.8125
UasinGishu,2024,female,10,10-14,81361.515625
Vihiga,2024,female,10,10-14,42300.99609375
Wajir,2024,female,10,10-14,63112.1640625
WestPokot,2024,female,10,10-14,54183.453125
Baringo,2024,female,15,15-19,44509.6796875
Bomet,2024,female,15,15-19,64532.33203125
Bungoma,2024,female,15,15-19,147557.9375
Busia,2024,female,15,15-19,69346.8359375
Elgeyo-Marakwet,2024,female,15,15-19,28764.53125
Embu,2024,female,15,15-19,37202.9609375
Garissa,2024,female,15,15-19,64724.21875
HomaBay,2024,female,15,15-19,77955.9296875
Isiolo,2024,female,15,15-19,22989.8046875
Kajiado,2024,female,15,15-19,74482.5
Kakamega,2024,female,15,15-19,114504.390625
Kericho,2024,female,15,15-19,61950.29296875
Kiambu,2024,female,15,15-19,145950.0625
Kilifi,2024,female,15,15-19,106145.09375
Kirinyaga,2024,female,15,15-19,46268.8125
Kisii,2024,female,15,15-19,84714.71875
Kisumu,2024,female,15,15-19,84241.9765625
Kitui,2024,female,15,15-19,83999.328125
Kwale,2024,female,15,15-19,60859.234375
Laikipia,2024,female,15,15-19,33311.50390625
Lamu,2024,female,15,15-19,9442.9658203125
Machakos,2024,female,15,15-19,89472.71875
Makueni,2024,female,15,15-19,67242.359375
Mandera,2024,female,15,15-19,60711.953125
Marsabit,2024,female,15,15-19,33612.046875
Meru,2024,female,15,15-19,95872.296875
Migori,2024,female,15,15-19,84862.984375
Mombasa,2024,female,15,15-19,66407.546875
Murang'a,2024,female,15,15-19,56171.7890625
Nairobi,2024,female,15,15-19,258659.140625
Nakuru,2024,female,15,15-19,147565.359375
Nandi,2024,female,15,15-19,63223.703125
Narok,2024,female,15,15-19,80769.7734375
Nyamira,2024,female,15,15-19,37936.69921875
Nyandarua,2024,female,15,15-19,39813.83203125
Nyeri,2024,female,15,15-19,38791.96875
Samburu,2024,female,15,15-19,21313.029296875
Siaya,2024,female,15,15-19,70464.0
TaitaTaveta,2024,female,15,15-19,20305.89453125
TanaRiver,2024,female,15,15-19,38802.9375
Tharaka-Nithi,2024,female,15,15-19,20272.966796875
TransNzoia,2024,female,15,15-19,72348.515625
Turkana,2024,female,15,15-19,63215.77734375
UasinGishu,2024,female,15,15-19,83309.65625
Vihiga,2024,female,15,15-19,39518.3515625
Wajir,2024,female,15,15-19,50794.67578125
WestPokot,2024,female,15,15-19,43851.70703125
Baringo,2024,female,20,20-24,34370.828125
Bomet,2024,female,20,20-24,48882.0078125
Bungoma,2024,female,20,20-24,97318.921875
Busia,2024,female,20,20-24,46598.83984375
Elgeyo-Marakwet,2024,female,20,20-24,21824.63671875
Embu,2024,female,20,20-24,29916.16015625
Garissa,2024,female,20,20-24,49410.6015625
HomaBay,2024,female,20,20-24,57425.04296875
Isiolo,2024,female,20,20-24,18663.625
Kajiado,2024,female,20,20-24,89889.484375
Kakamega,2024,female,20,20-24,73506.53125
Kericho,2024,female,20,20-24,49672.9609375
Kiambu,2024,female,20,20-24,187990.96875
Kilifi,2024,female,20,20-24,85326.046875
Kirinyaga,2024,female,20,20-24,36443.73046875
Kisii,2024,female,20,20-24,61253.1875
Kisumu,2024,female,20,20-24,71892.796875
Kitui,2024,female,20,20-24,50046.0859375
Kwale,2024,female,20,20-24,47400.45703125
Laikipia,2024,female,20,20-24,26114.533203125
Lamu,2024,female,20,20-24,7526.35791015625
Machakos,2024,female,20,20-24,84246.046875
Makueni,2024,female,20,20-24,42100.30859375
Mandera,2024,female,20,20-24,42828.67578125
Marsabit,2024,female,20,20-24,26023.486328125
Meru,2024,female,20,20-24,73567.34375
Migori,2024,female,20,20-24,66132.7421875
Mombasa,2024,female,20,20-24,89687.625
Murang'a,2024,female,20,20-24,39801.8125
Nairobi,2024,female,20,20-24,395586.25
Nakuru,2024,female,20,20-24,131138.953125
Nandi,2024,female,20,20-24,46663.125
Narok,2024,female,20,20-24,67762.0625
Nyamira,2024,female,20,20-24,25389.1796875
Nyandarua,2024,female,20,20-24,25765.44921875
Nyeri,2024,female,20,20-24,30959.033203125
Samburu,2024,female,20,20-24,18442.83203125
Siaya,2024,female,20,20-24,49885.6796875
TaitaTaveta,2024,female,20,20-24,16537.55078125
TanaRiver,2024,female,20,20-24,32532.853515625
Tharaka-Nithi,2024,female,20,20-24,14681.16796875
TransNzoia,2024,female,20,20-24,50255.41015625
Turkana,2024,female,20,20-24,50044.62890625
UasinGishu,2024,female,20,20-24,78293.921875
Vihiga,2024,female,20,20-24,23126.82421875
Wajir,2024,female,20,20-24,36676.86328125
WestPokot,2024,female,20,20-24,35178.25
Baringo,2024,female,25,25-29,26120.767578125
Bomet,2024,female,25,25-29,39239.7421875
Bungoma,2024,female,25,25-29,75564.96875
Busia,2024,female,25,25-29,36329.48046875
Elgeyo-Marakwet,2024,female,25,25-29,16679.083984375
Embu,2024,female,25,25-29,24533.59375
Garissa,2024,female,25,25-29,41553.04296875
HomaBay,2024,female,25,25-29,45602.578125
Isiolo,2024,female,25,25-29,14966.37109375
Kajiado,2024,female,25,25-29,81413.53125
Kakamega,2024,female,25,25-29,58427.8359375
Kericho,2024,female,25,25-29,41504.453125
Kiambu,2024,female,25,25-29,165156.015625
Kilifi,2024,female,25,25-29,70506.6484375
Kirinyaga,2024,female,25,25-29,31943.525390625
Kisii,2024,female,25,25-29,54480.890625
Kisumu,2024,female,25,25-29,59513.2578125
Kitui,2024,female,25,25-29,38522.734375
Kwale,2024,female,25,25-29,40757.421875
Laikipia,2024,female,25,25-29,21578.359375
Lamu,2024,female,25,25-29,6187.2265625
Machakos,2024,female,25,25-29,73998.421875
Makueni,2024,female,25,25-29,35124.96484375
Mandera,2024,female,25,25-29,32418.345703125
Marsabit,2024,female,25,25-29,20272.3984375
Meru,2024,female,25,25-29,60427.65234375
Migori,2024,female,25,25-29,51103.89453125
Mombasa,2024,female,25,25-29,84588.0625
Murang'a,2024,female,25,25-29,34305.3203125
Nairobi,2024,female,25,25-29,374102.15625
Nakuru,2024,female,25,25-29,110942.6875
Nandi,2024,female,25,25-29,37992.7578125
Narok,2024,female,25,25-29,54835.390625
Nyamira,2024,female,25,25-29,24391.787109375
Nyandarua,2024,female,25,25-29,20827.37890625
Nyeri,2024,female,25,25-29,25888.16796875
Samburu,2024,female,25,25-29,13870.91796875
Siaya,2024,female,25,25-29,41009.89453125
TaitaTaveta,2024,female,25,25-29,14234.58203125
TanaRiver,2024,female,25,25-29,26518.2734375
Tharaka-Nithi,2024,female,25,25-29,12103.626953125
